,NO,XCOORD,YCOORD,LINES
351,51204.0,7646353.7227772195,723095.7172477857,"C000V4Pwb,C002sb,C030wb,C031sb,C032eb,C041eb,C041wb,C071sb,C105Asb,C105Psb"
352,51207.0,7646910.835259506,723073.2172606045,"C000V4Peb,C002nb,C030eb,C031nb,C032wb,C060nb,C060NJnb,C060NJsb,C060sb,C071nb,C105Anb,C105Pnb"
353,51209.0,7648887.164585306,722949.8240184555,"C000VMPeb,C000VMPwb,C025nb,C025sb"
354,51210.0,7644104.048976784,722904.4666578767,C025sb
355,51211.0,7644656.769400257,722885.9338795552,C025sb
356,51213.0,7645218.968685853,722853.7188330808,"C025nb,C025sb"
357,51214.0,7645497.299199994,722846.3444309598,"C025nb,C025sb"
358,51215.0,7645781.162169719,722837.3752496599,"C025nb,C025sb"
359,51216.0,7646062.33702011,722822.6607285719,"C025nb,C025sb"
360,51217.0,7646343.809672705,722811.2459011063,"C000V4Pwb,C000VMPwb,C002sb,C025nb,C025sb,C030wb,C031sb,C032eb,C041eb,C041wb,C071sb,C105Asb,C105Psb"
361,51218.0,7646629.191324245,722802.6096871119,"C000VMPwb,C025nb,C025sb,C031sb,C032eb"
362,51219.0,7646898.923917738,722789.816687737,"C000V4Peb,C000VMPeb,C000VMPwb,C002nb,C025nb,C025sb,C030eb,C031nb,C031sb,C032eb,C032wb,C060nb,C060NJnb,C071nb,C105Anb,C105Pnb"
363,51220.0,7647187.524690009,722781.5998337172,"C000VMPeb,C000VMPwb,C025nb,C025sb,C031nb,C031sb,C032eb,C032wb"
364,51221.0,7648816.937645712,722759.4628998529,"C000VMPeb,C000VMPwb,C025nb,C025sb,C032wb"
365,51222.0,7647729.174548092,722755.7558500884,"C000VMPeb,C000VMPwb,C025nb,C025sb,C032eb,C032wb"
366,51223.0,7648855.487889992,722674.7984188547,"C000VMPeb,C025nb,C032eb,C032wb"
367,51224.0,7648780.991417301,722631.0781226367,"C000VMPeb,C025nb,C032eb"
368,51226.0,7646336.088990303,722537.974692064,"C000V4Pwb,C000VMPwb,C002sb,C030wb,C041eb,C041wb,C071sb,C105Asb,C105Psb"
369,51228.0,7651492.952073665,722535.0252910535,"C000VMPeb,C000VMPwb"
370,51230.0,7652559.264503422,722476.2620172699,"C000VMPeb,C000VMPwb"
371,51232.0,7654538.095216285,722397.7151521853,"C000VMPeb,C000VMPwb,C006eb,C006wb"
372,51234.0,7654925.389880658,722384.1192017266,"C000VMPeb,C000VMPwb"
373,51242.0,7649957.719043619,722262.2649922628,"C032eb,C032wb"
374,51244.0,7646320.976280596,722253.9000886743,"C000V4Pwb,C000VMPwb,C002sb,C030wb,C041eb,C071sb,C105Asb,C105Psb"
375,51245.0,7646603.844719236,722241.3373315992,"C002sb,C030wb"
376,51246.0,7646871.936294948,722224.9311231466,"C000V4Peb,C000VMPeb,C002sb,C030wb,C060nb,C060NJnb,C071nb,C105Anb,C105Pnb"
377,51248.0,7657503.351560076,722203.4910909858,"C000VMPeb,C000VMPwb"
378,51249.0,7650515.184767591,722053.9521766283,"C032eb,C032wb"
379,51251.0,7646310.762965766,721969.8287774615,"C000V4Pwb,C000VMPwb,C041eb,C071sb,C105Asb,C105Psb"
380,51252.0,7646593.603908981,721957.7327494005,"C000V4Peb,C000V4Pwb,C000VMPeb,C000VMPwb"
381,51253.0,7646865.508464192,721947.3934774077,"C000V4Peb,C000VMPeb,C060nb,C060NJnb,C071nb,C105Anb,C105Pnb"
382,51256.0,7646020.746054096,721702.0909442513,"C071nb,C071sb"
383,51257.0,7646300.845049783,721692.7568792535,"C041eb,C071nb,C071sb,C105Asb,C105Psb"
384,51258.0,7646587.2284282865,721678.2542677026,C071nb
385,51259.0,7646852.430870066,721669.3898443317,"C060nb,C060NJnb,C071nb,C105Anb,C105Pnb"
386,51260.0,7651123.969709914,721651.0965145031,"C032eb,C032wb"
387,51261.0,7654528.870242633,721611.4977727752,"C006eb,C006wb,C032eb,C032wb"
388,51262.0,7654897.332720337,721598.3362740157,"C032eb,C032wb"
389,51263.0,7652504.071008051,721568.3955093347,"C032eb,C032wb"
390,51265.0,7652912.184906169,721548.4375100754,"C032eb,C032wb"
391,51266.0,7646018.045330181,721413.8389460293,"C071nb,C071sb"
392,51267.0,7646282.776504609,721411.9381205401,"C041eb,C105Asb,C105Psb"
393,51270.0,7654512.3821322275,721153.0141098669,"C006eb,C006wb"
394,51355.0,7658601.430311748,720207.7237504823,"C032eb,C032wb"
395,51357.0,7669917.181335569,719907.3657735368,"C000VMPeb,C000VMPwb"
396,51359.0,7664317.208449556,719774.3804968701,"C032eb,C032wb"
397,51362.0,7681612.166591233,719868.7009509229,"C080nb,C080sb"
398,51371.0,7659802.728071875,719288.4624831548,"C032eb,C032wb"
399,51382.0,7676417.263528995,719186.3835418151,"C000VMPeb,C000VMPwb"
400,51384.0,7676952.721398372,719111.0362724204,"C000VMPeb,C000VMPwb"
401,51394.0,7689358.492475604,718929.8845533263,"C030eb,C030wb,C074eb,C074wb"
402,51395.0,7678071.178440691,718895.4812453141,"C000VMPeb,C000VMPwb"
403,51396.0,7690588.9180250885,718900.2626438118,"C074eb,C074wb"
404,51399.0,7678922.094495016,718747.5946489675,"C000VMPeb,C000VMPwb"
405,51400.0,7660767.149191604,718671.5512436169,"C032eb,C032wb"
406,51403.0,7661097.338512807,718463.1234737809,"C032eb,C032wb"
407,51405.0,7661124.407370784,718448.4343532101,"C032eb,C032wb"
408,51406.0,7680702.960557395,718432.4270299153,"C000VMPeb,C000VMPwb"
409,51407.0,7679467.580496961,718657.1411122673,"C000VMPeb,C000VMPwb"
410,51415.0,7682069.159787036,718176.727856121,"C000VMPeb,C000VMPwb,C080nb,C080sb"
411,51419.0,7664292.738915983,717992.1787367839,"C032eb,C032wb"
412,51435.0,7682090.46157431,717321.6179555324,"C080nb,C080sb"
413,51438.0,7687556.879960212,717181.5806017811,"C000VMPeb,C000VMPwb"
414,51439.0,7663742.744055884,717070.7805924794,"C032eb,C032wb"
415,51440.0,7688457.3797666915,717006.1850055935,"C000VMPeb,C000VMPwb"
416,51447.0,7689287.964770393,716852.0481411427,"C000VMPeb,C000VMPwb,C030eb,C030wb"
417,51465.0,7682027.363248011,714937.7131246265,"C080nb,C080sb"
418,51472.0,7683110.7023275215,714334.4548076754,"C080nb,C080sb"
419,51476.0,7684849.000694814,714064.6572299163,"C080nb,C080sb"
420,51482.0,7689306.750064836,713636.2761092049,"C030eb,C030wb"
421,51489.0,7685978.32719117,713453.8267430885,"C080nb,C080sb"
422,51492.0,7686852.937317659,713185.2953853911,"C080nb,C080sb"
423,51497.0,7688233.927938273,712915.1259367235,"C080nb,C080sb"
424,51499.0,7689302.7770348685,712792.0040362346,"C030eb,C030wb"
425,51507.0,7687916.943566137,711799.8848552826,"C080nb,C080sb"
426,51514.0,7689222.135110979,710008.4902756026,"C030eb,C030wb,C034nb,C034sb,C041eb,C041FLwb,C041wb,C065nb,C065sb,C067nb,C067sb,C092eb,C092wb,C164Anb,C164Asb,C164Pnb,C164Psb"
427,51515.0,7689261.066195932,711292.3991802683,"C030eb,C030wb"
428,51516.0,7688826.358069277,709919.7210313625,"C030eb,C030wb,C034nb,C034sb,C041eb,C041FLwb,C041wb,C065nb,C065sb,C067nb,C067sb,C080nb,C080sb,C092eb,C092wb,C164Anb,C164Asb,C164Pnb,C164Psb"
429,51533.0,7649123.895882458,746157.6914569404,"C009nb,C009sb,C019nb,C019sb,C025nb,C025sb,C048nb,C048sb,C071nb,C071sb,C078eb,C078wb,C105Anb,C105Asb,C105Pnb,C105Psb,C105Xnb,C105Xsb"
430,51556.0,7722381.069448787,706164.0655736431,"C092eb,C092wb"
431,51563.0,7723131.107853416,705373.8992592314,"C092eb,C092wb"
432,51567.0,7723843.94008581,704423.5349980629,"C092eb,C092wb"
433,51574.0,7725232.716565428,703574.6350491876,"C092eb,C092wb"
434,51575.0,7727505.777454598,703416.5267240551,"C092eb,C092wb"
435,51581.0,7727011.526731847,702738.3493233115,C092wb
436,51585.0,7726979.977187707,702476.6696896477,"C041FLwb,C041wb,C092wb"
437,51587.0,7731803.76815229,702311.6692108968,C092eb
438,51588.0,7730206.150740699,702220.4993568246,"C041FLwb,C041wb,C092wb"
439,51589.0,7731799.21965644,702006.7859436432,C092eb
440,51591.0,7731795.47659739,701936.1192715772,"C041FLwb,C041wb,C092eb,C092wb"
441,51594.0,7731792.609656047,701695.7527456642,"C041FLwb,C041wb,C092eb,C092wb"
442,51609.0,7653799.953632541,720793.6293099702,"C006eb,C006wb"
443,51610.0,7657518.866901767,720694.6281630675,"C032eb,C032wb"
444,51614.0,7653769.1116427155,719683.7755686701,"C006eb,C006wb"
445,51617.0,7651643.461614272,718471.0161137313,"C006eb,C006wb"
446,51633.0,7650079.220596189,746132.2144682342,"C019nb,C019sb,C025nb,C025sb,C071nb,C071sb,C078eb,C078wb"
447,51634.0,7649714.149352805,746141.9765126373,"C019nb,C019sb,C025nb,C025sb,C048nb,C048sb,C071nb,C071sb,C078eb,C078wb,C105Anb,C105Pnb,C105Xnb"
448,51641.0,7691578.904802382,718879.5593208338,"C074eb,C074wb"
449,51642.0,7692195.6292485595,718875.0293843518,"C074eb,C074wb"
450,51679.0,7690219.822812964,709984.4191974446,"C034nb,C034sb"
451,51680.0,7692241.27277666,709938.2376706989,"C034nb,C034sb"
452,51703.0,7716943.085186166,706429.8492596198,"C092eb,C092wb"
453,51704.0,7718341.725625316,706423.6166405919,"C092eb,C092wb"
454,51710.0,7716137.262774518,706142.2306843678,"C092eb,C092wb"
455,51716.0,7715702.601525004,705831.4265750252,"C092eb,C092wb"
456,51718.0,7713918.713808102,705552.6459738004,"C041FLwb,C041wb,C092eb,C092wb"
457,51719.0,7713697.429989131,705404.7401798143,"C041FLwb,C041wb,C092eb,C092wb"
458,51720.0,7715040.9614978535,705365.5147388583,"C041FLwb,C041wb,C092eb,C092wb"
459,51728.0,7712306.338357955,705177.4387836882,"C041FLwb,C041wb,C092eb,C092wb"
460,51729.0,7711492.590444223,704975.6347426282,"C041FLwb,C041wb,C092eb,C092wb"
461,51731.0,7710508.144113816,704703.8296361477,"C041FLwb,C041wb,C092eb,C092wb"
462,51733.0,7708818.513039669,704230.0776731733,"C041FLwb,C041wb,C092eb,C092wb"
463,51736.0,7719400.041533445,703954.3966786116,"C041FLwb,C041wb"
464,51742.0,7721422.162862192,703539.5405875331,"C041FLwb,C041wb"
465,51750.0,7648100.53843863,722709.4759741654,"C000VMPeb,C000VMPwb,C025nb,C025sb,C032eb,C032wb"
466,51766.0,7689480.176315674,740137.9625399872,C072wb
467,51768.0,7689212.5668314025,731317.7858544727,"C074eb,C074wb"
468,51775.0,7694328.434087784,709857.6952344283,"C034nb,C034sb"
469,51783.0,7696531.922897785,716390.18666962,"C034nb,C034sb"
470,51788.0,7676418.214828378,735896.4653301779,C007sb
471,51804.0,7643143.881877655,727119.5777285132,C006wb
472,51810.0,7652184.780531414,719037.0446404503,C006eb
473,51812.0,7653748.152359057,718995.2259529673,"C006eb,C006wb"
474,51817.0,7658752.947573205,720124.3429751837,"C032eb,C032wb"
475,51820.0,7681752.682195024,719079.1883947031,"C080nb,C080sb"
476,51821.0,7672765.16161142,738556.3925314968,"C072eb,C072wb"
477,51823.0,7682880.60437268,739635.0597603968,C072wb
478,51827.0,7676464.621720467,735730.0853776284,"C007nb,C007sb,C047nb,C047sb,C074eb,C074wb"
479,51831.0,7648738.581349805,722707.1184540252,"C000VMPeb,C000VMPwb,C025nb,C025sb,C032eb,C032wb"
480,51832.0,7664873.313674944,727397.7263873424,"C032eb,C032wb,C190Asb,C190Pnb"
481,51833.0,7664891.916544323,727777.3120381765,"C032eb,C032wb,C190Asb,C190Pnb"
482,51835.0,7682388.936541131,723597.4985334495,"C080nb,C080sb"
483,51845.0,7667009.407647834,726460.6504868979,"C030eb,C030wb"
484,51854.0,7677453.428037822,737007.059237126,"C007nb,C007sb,C047nb,C047sb"
485,51855.0,7677056.297756342,736962.3190259276,C007nb
486,51860.0,7688746.840546563,711297.0931328031,"C080nb,C080sb"
487,51863.0,7644393.93026162,716514.7739813069,"006Mib,C060sb"
488,51868.0,7682755.907505073,725467.5121594496,"C080nb,C080sb"
489,51880.0,7689366.769220182,736671.2570066097,"C072wb,C074eb,C074wb"
490,51882.0,7686864.450869258,743579.7401386271,C072eb
491,51883.0,7689440.170334358,738814.0766133548,C072wb
492,51887.0,7676446.887572254,727133.0803487693,"C030eb,C030wb,C080nb,C080sb"
493,51889.0,7690683.601783481,717242.0315790435,"C000VMPeb,C000VMPwb"
494,51891.0,7691126.05776178,718887.0867738561,"C074eb,C074wb"
495,51902.0,7650812.607738981,745478.1432486046,"C071nb,C071sb,C078eb,C078wb"
496,51906.0,7695825.847852247,710470.2100419597,"C034nb,C034sb"
497,51911.0,7645447.72419571,724247.967003357,"C002nb,C002sb"
498,51918.0,7687963.650351367,741029.1783301255,C072wb
499,51987.0,7648980.527329472,807932.5597421783,"C048nb,C048sb"
500,51994.0,7645384.520736761,804187.3474866592,"C048nb,C048sb"
501,52041.0,7641819.842770708,791130.0672941519,C048sb
502,52046.0,7730497.574637464,595153.2597955513,"CCESeb,CCESwb"
503,52122.0,7684175.043136646,777338.764532273,"C007nb,C007sb,C047nb,C047sb"
504,52125.0,7682359.402235806,777348.5799501026,"C007nb,C007sb,C047nb,C047sb"
505,52126.0,7678362.635539945,777379.1587889639,"C007nb,C007sb"
506,52127.0,7684635.470035599,777086.3599768346,"C007nb,C007sb"
507,52128.0,7684593.520793355,777335.3198389199,"C007nb,C007sb"
508,52132.0,7680862.82586656,777356.5370810479,"C007nb,C007sb,C047nb,C047sb"
509,52135.0,7679147.047711329,777364.0915494997,"C007nb,C007sb"
510,52145.0,7687095.299779771,641845.827740077,"030Eeb,030Ewb"
511,52164.0,7676966.998797357,772108.160866049,"C007nb,C007sb"
512,52192.0,7679597.6692462275,769440.4598168647,"C007nb,C007sb,C047nb,C047sb"
513,52220.0,7677001.834212805,777385.1569522611,"C007nb,C007sb"
514,52221.0,7684437.829701002,777335.6249353472,"C007nb,C007sb,C047nb,C047sb"
515,52233.0,7679659.837464391,772087.0226283949,"C007nb,C007sb,C047nb,C047sb"
516,52267.0,7644228.225369423,804229.4865990923,"C048nb,C048sb"
517,52286.0,7686825.623734431,741497.205540893,C072eb
518,52287.0,7687820.193222582,740951.9583228899,C072wb
519,52289.0,7688770.391333797,741673.4163904948,C072wb
520,52292.0,7677564.1746923495,741453.9676220347,"C007nb,C007sb,C047nb,C047sb,C072eb"
521,52293.0,7677577.800492736,741887.047976577,"C007nb,C007sb,C047nb,C047sb,C072eb"
522,52295.0,7677551.278510553,741013.1282240072,"C007nb,C007sb,C047nb,C047sb,C072eb"
523,52303.0,7695810.443476866,709835.7802278623,"C034nb,C034sb"
524,52307.0,7689323.231425165,717648.5947069741,"C030eb,C030wb"
525,52308.0,7681671.992401554,722759.2780993755,"C080nb,C080sb"
526,52309.0,7681651.714175318,721746.0905688934,"C080nb,C080sb"
527,52312.0,7648718.317607753,733443.6521979079,C071nb
528,52321.0,7650357.778642395,746131.8707456237,"C019nb,C019sb,C025nb,C025sb,C071nb,C071sb,C078eb,C078wb"
529,52324.0,7649509.6738479985,746145.7656271588,"C019nb,C019sb,C025nb,C025sb,C048nb,C048sb,C071nb,C071sb,C078eb,C078wb,C105Anb,C105Asb,C105Pnb,C105Psb,C105Xnb,C105Xsb"
530,52326.0,7651387.607492568,746884.8906403966,"C019nb,C019sb"
531,52329.0,7687301.343584548,641653.1797637227,"030Eeb,030Ewb"
532,52333.0,7625150.0339255,671342.6111423271,"054BHib,054BHob,055Hib,055Hob"
533,52335.0,7651642.117835862,718642.0574718384,"C006eb,C006wb"
534,52337.0,7651628.154646059,718872.2407295618,C006eb
535,52339.0,7652941.860397606,718987.6073880536,"C006eb,C006wb"
536,52340.0,7652091.446542886,718999.3022954935,C006wb
537,52342.0,7664738.90362573,729554.1364865674,"C032eb,C032wb,C190Asb"
538,52347.0,7689334.774069541,717839.361078639,"C030eb,C030wb"
539,52348.0,7682027.635584263,718687.5044669166,"C080nb,C080sb"
540,52359.0,7664515.117700277,722406.0308183781,"C032eb,C032wb"
541,52360.0,7664493.475036676,722109.5920342378,"C032eb,C032wb"
542,52361.0,7664306.350704725,719311.2348265643,"C032eb,C032wb"
543,52363.0,7650288.839405396,744222.436208296,"C071nb,C071sb,C078eb,C078wb"
544,52395.0,7680319.1965722395,777354.738260524,"C007nb,C007sb,C047nb,C047sb"
545,52397.0,7679752.4868797725,777362.9545107151,"C007nb,C007sb,C047nb,C047sb"
546,52399.0,7679338.762130977,777361.9144069935,"C007nb,C007sb"
547,52403.0,7646741.421340942,721673.3782539496,C071nb
548,52409.0,7696390.202278014,712106.3703179887,"C034nb,C034sb"
549,52415.0,7645562.91665716,804185.9645946865,"C048nb,C048sb"
550,52442.0,7641558.61949961,730378.0061707806,C006eb
551,52444.0,7625157.5063129105,671217.9249624205,"056SMib,056SMob"
552,52446.0,7594751.669348478,668159.0240079116,"088Heb,088Hwb"
553,52451.0,7649885.315601792,746135.9652372001,"C019nb,C019sb,C025nb,C025sb,C048nb,C071nb,C071sb,C078eb,C078wb,C105Anb,C105Pnb,C105Xnb"
554,52459.0,7664868.374149516,741800.1918115148,"C078eb,C078wb"
555,52460.0,7664943.197782085,743277.6095944617,"C078eb,C078wb"
556,52470.0,7642651.8040036,684315.534030987,"020BSeb,020BSwb"
557,52471.0,7642913.9566279035,684313.613827147,"020BSeb,020BSwb,PSCLP,PSCNSsb"
558,52473.0,7665399.3435986815,684994.5145889434,"019WGnb,019WGsb,287Eeb,292Reb"
559,52474.0,7683217.62063523,670525.2435503948,"017HBnb,017Hnb,086Rnb,086Rsb"
560,52477.0,7690174.368948727,672812.823625558,"009Peb,009Pwb,074Nnb,074Nsb"
561,52478.0,7659307.567415128,626469.5559390173,"035Mnb,035Msb,035MTnb,035MTsb"
562,52482.0,7530507.151314295,689133.2606664388,RCGWlp
563,52488.0,7616564.374728744,681249.0589980187,"020BSeb,020BSwb,048Ceb,048Cwb,059Web,059Wwb,062Mnb,062Msb,288WReb,288WRwb,RCBeb,RCBwb"
564,52494.0,7635629.271258535,688994.5779890683,"026TNib,026TNob"
565,52497.0,7715297.100494193,673225.1489502158,"081Knb,081Ksb,082SGeb,082SGwb"
566,52498.0,7604635.362470715,671679.6937592984,"052FPnb,052FPsb,052FWnb,052FWsb"
567,52499.0,7604947.441094875,671719.7556394212,"052FPnb,052FPsb,052FWnb,052FWsb"
568,52501.0,7642090.540181075,681309.4605188366,"PSCLP,PSCNSnb"
569,52502.0,7641838.579277148,681420.1382401842,"PSCLP,PSCNSsb"
570,52506.0,7706810.461720914,689803.7484074073,"021PGeb,021PGwb"
571,52508.0,7672037.836975664,649436.5178729466,CCINlp
572,52510.0,7678879.655359303,645289.2348783846,"156Meb,156Mwb"
573,52511.0,7641151.560403111,681986.7942734939,"006Mob,024FRwb,045GHob,055Hob,058Cib"
574,52512.0,7641251.347902688,682213.069426039,"006Mib,024FRwb,045GHib,055Hib,058Cob"
575,52517.0,7656478.769357532,698451.9471037975,"070Tnb,070Tsb,072Knb,072Ksb"
576,52520.0,7634168.924737841,664409.578819078,"044CCnb,044CMnb,044CMsb,045GHib,045GHob"
577,52527.0,7672559.827319645,667131.7197633557,"010Hwb,014Heb,073FPnb,086Rnb"
578,52530.0,7622241.892483777,669366.8182335502,"056SMib,056SMob"
579,52531.0,7689760.495520985,693157.0834140844,"021PGeb,021PGwb,074Nnb,074Nsb"
580,52532.0,7625170.384640762,726071.3314425766,"011Reb,011Rwb"
581,52533.0,7673656.741213473,646351.8431035911,"156Meb,156Mwb"
582,52537.0,7626538.146476286,673053.7581074155,"055Hib,055Hob"
583,52538.0,7645045.481590957,619097.7902954895,"153Snb,153Ssb"
584,52541.0,7656550.662701316,701100.6091011361,"070Tnb,070Tsb"
585,52543.0,7620703.166106325,655827.793355505,043TMib
586,52547.0,7669414.75852951,687063.4782268726,"072Knb,072Ksb,287Eeb,287Ewb,292Reb,292Rwb"
587,52550.0,7610570.461040914,685935.5615710329,"048Ceb,048Cwb,062Mnb,062Msb"
588,52553.0,7602517.349234689,691131.7947635036,"067Bnb,067Bsb"
589,52555.0,7602586.487072965,686016.64663321,"067Bnb,067Bsb"
590,52559.0,7573099.306698608,685519.4839388774,"047HWeb,047HWwb,288HWeb,288HWwb"
591,52563.0,7643081.802363598,681187.8745756628,"001Viam,002FXDwb,006Mob,008JNnb,009Pwb,012PTnb,017HBnb,017Hnb,019WGnb,035Mnb,035MTnb,038BFsb,040TSnb,044CCnb,044CMnb,045GHob,054BHib,055Hob,058Cib,096TCob,096TMob,291Onb,293Ynb,C105Pnb,C105Psb,C105Xnb,C164Pnb,C164Psb"
592,52564.0,7642826.136452267,681294.9267897746,"006Mob,038BFsb,045GHob,055Hob,058Cib,096TCob,096TMob"
593,52573.0,7662199.501898996,625910.3800206704,"031Wnb,031Wsb,032OFnb,032OFsb,033MKnb,033MKsb,035Mnb,035Msb,035MTnb,035MTsb,076HOnb,076HOsb,CCCCsb,CCOClp"
594,52574.0,7642912.563725123,684077.6309551881,"PSCLP,PSCNSsb"
595,52576.0,7620463.490626975,646919.6819392754,"076HMnb,076HMsb,076HOnb,076HOsb"
596,52579.0,7562933.368666727,711009.5204189528,"RCWeb,RCWwb"
597,52587.0,7612826.827453648,686622.430344782,"062Mnb,062Msb"
598,52593.0,7705898.211796415,675961.1519222221,"002FXDeb,002FXDwb,021PGeb,021PGwb,082SGeb,082SGwb,287Eeb,287Ewb,287Geb"
599,52594.0,7705556.943813878,675976.5428529934,"002FXDeb,002FXDwb,287Eeb,287Ewb,287Geb"
600,52595.0,7607851.824303644,655577.2761544676,"062Mnb,062Msb"
601,52596.0,7609174.112848218,656042.2476844002,"062Mnb,062Msb"
602,52598.0,7620161.501022995,604689.3713786534,"SM2Xnb,SM2Xsb,SM7Elp,SMVSeb,SMVSwb"
603,52600.0,7718237.426574849,670538.4485768068,"084PVam,084PVpm"
604,52602.0,7680071.463242921,688538.568277048,"023SReb,023SRwb,073FPnb,073FPsb"
605,52606.0,7706186.779973556,677919.5578390319,"021PGeb,021PGwb"
606,52607.0,7608782.144164282,629116.424832763,"097TSeb,097TSwb"
607,52608.0,7656171.440942873,702577.4782548738,"070Tnb,070Tsb"
608,52609.0,7656314.512629017,702565.0051299332,070Tnb
609,52611.0,7648333.330966651,619082.697565286,153Snb
610,52614.0,7656513.648327292,699775.9221517617,"070Tnb,070Tsb"
611,52620.0,7642187.022474037,678117.4725348573,"008JNnb,008JNsb,C190Asb,C190Pnb"
612,52622.0,7609809.16241832,674726.5951530976,"020BSeb,020BSwb"
613,52630.0,7532908.833017656,710394.7028892976,"RCWeb,RCWwb"
614,52631.0,7643350.948901893,710519.4031387193,"006Mib,006Mob,C060nb,C060NJnb"
615,52634.0,7584830.450360893,694534.4738688624,"047HWeb,047HWwb,047OWeb,047OWwb"
616,52635.0,7584856.029312053,695961.0845220833,"047HWeb,047HWwb,047OWeb,047OWwb,RCNHam,RCNHpm"
617,52636.0,7646526.308752608,688638.2979765029,"017HBsb,PSCLP"
618,52637.0,7648026.019752034,707669.6913392894,"006Mib,006Mob"
619,52643.0,7651065.049830093,664825.2852504746,"070Tnb,070Tsb"
620,52646.0,7658453.616907225,687849.8756996508,"075CLnw,075CLse,077BReb,077BRwb,077BTeb,077BTwb,287Eeb,287Ewb,292Reb,292Rwb"
621,52649.0,7546194.204288402,686099.5273989765,057FGeb
622,52650.0,7546207.748915487,686408.9628178272,"057FGwb,RCClp"
623,52652.0,7562507.918915827,685157.4152147382,057FGeb
624,52653.0,7643220.4916409785,682256.4454128073,063WPib
