MAZ,NO,CODE,NAME,USEIMAGEFILE,CATNO,CATNAME,XCOORD,YCOORD,IMAGEHEIGHT,USEIMAGEHEIGHT,IMAGEANGLE,ACTIVE_ACRES,ADT2000,ADT2017,ADTMODEL,AFFGEOID,ALAND,AWATER,BLKGRP,BLOCK,BUILT_FORM,CITY,CITYNM,COLLEGEENROLL,COUNTY,COUNTYFP,CTNUM,DAYCAREFAC,DISTRICT06,DIST_9TO12,DIST_KTO8,EBIKEACCTIME,ECT_DIST,ELEM,EMP2000,EMPMODEL,EMPPER,EMP_ACC,EMP_AER,EMP_AFS,EMP_CON,EMP_EDU,EMP_FSD,EMP_GOV,EMP_HCS,EMP_HTMFG,EMP_IFRPBS,EMP_MFG,EMP_NHTMFG,EMP_NRM,EMP_OSV,EMP_RCS,EMP_RET,EMP_TOTAL,EMP_TWU,EMP_WT,ENROLLGRADE9to12,ENROLLGRADEKto8,ENROLL_912,ESCOOACCTIME,EXTERNAL,EXT_GROWTH,EXT_NWRK_SIZE,EXT_WORK_SIZE,GA,GEOID,GEOID20,GEOIDFQ20,HHDEN,HHPER,HIGH,HIGH_DIST,INTHMI,INTPTLAT,INTPTLON,INT_GROWTH,MAXCONNECTORWEIGHT,MAZID,MIDDLE,MID_DIST,NEW_MZNUM,OBJECTID,OSPC_ACRES,PARKACRES,PARKATTRACT,PARKCLASS,PARKDEVELOP,PNR_LOT_NAME,PNR_SPACES,POP2000,POPEMPDEN,POPHHDEN,POPMODEL,PRKCST_DAY,PRKCST_HR,PRKCST_MNTH,PRKSPACES,PUMA,RETDEN,RIVER,SCHDIST,SHAPE_AREA,SHAPE_LENG,SKATS,STATEFP,SUFFIX,TAZ,TAZABM,TERMINALTIME,TOTEMP23,TOTEMPHH,TOTGQHHS,TOTNGQHHS,TOTNUMZONES,TRACT,TRACTCE,TRACT_NUM,TYPENO,UGB,UGBID,TOTHHS,TOTPOP,ACRES,walk_dist_local_bus,walk_dist_premium_transit,empden,retempden,duden,popden,popempdenpermi,totint,EXPPRK_HR,EXPPRK_DAY,EXPPRK_MNTH,PARKAREA
9075,9075,,Block 3021,0,25,PedestrianZones,2301379.591,144608.5987,10,0,0,0.0,0,0,0,,19029,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,5,0,11,36,0,0,0,0,0,9999,0,0,0,0,4,3021.0,410470000000000.0,1000000US410470006003021,0.0,0.23,80103,0,147,44.9401788,-123.0171015,0,3,8010503021,80082,0,0,51901,0.0,0.0,0,,,,0,0,2.15,0.65,0,0,0.0,0.0,0,0,0,0,1,204791.03,1927.91,1,,,105,80105,1,43,56,0,0,0,600,,0,0,1,0,13,25,4.701351028819627,0.06,999999.0,4.88,0.449,4.966,10.59,9900.666,147,,,,
9076,9076,,Block 3002,0,25,PedestrianZones,2301802.263,144871.8195,10,0,0,0.0,0,0,0,,7353,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,3002.0,410470000000000.0,1000000US410470006003002,0.0,1.0,80103,0,136,44.9426649,-123.0118521,0,1,8010503002,80082,0,0,51902,0.0,0.0,0,,,,0,0,0.0,0.61,0,0,0.0,0.0,0,0,0,0,1,79126.77,1555.55,1,,,105,80105,1,0,14,0,0,0,600,,0,0,1,0,14,29,1.81649912099422,0.196,999999.0,2.39,0.087,4.183,9.478,7595.555,136,,,,
9077,9077,,Block 6023,0,25,PedestrianZones,2301311.202,144066.1329,10,0,0,0.0,0,0,0,,17710,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,29,0,0,0,0,0,9999,0,0,0,0,4,6023.0,410470000000000.0,1000000US410470009006023,0.0,0.31,80103,0,168,44.9352802,-123.0177535,0,3,8010806023,80082,0,0,51903,0.0,0.0,0,,,,0,0,1.48,0.68,0,0,0.0,0.0,0,0,0,0,1,190595.3,1730.75,1,,,108,80108,1,37,54,0,0,0,900,,0,0,1,0,17,35,4.375462245325819,0.216,999999.0,4.994,0.161,4.782,10.495,9913.192,168,,,,
9235,9235,,Block 2020,0,25,PedestrianZones,2299305.155,145084.8852,10,0,0,0.06,0,0,0,,0,28975,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,2020.0,410470000000000.0,1000000US410470002002020,0.0,0.0,80103,0,103,44.9438784,-123.0435634,0,1,8006102020,80068,0,0,52148,0.0,0.06,3,URBAN PARK,DEVELOPED,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,311830.81,2394.2,1,,,61,80061,2,0,0,0,0,0,200,,0,0,1,0,0,0,7.1586440521978405,0.539,999999.0,3.919,0.179,0.566,0.641,2917.975,103,,,,
9236,9236,,Block 2038,0,25,PedestrianZones,2299499.875,144983.7311,10,0,0,0.0,0,0,0,,4991,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,2038.0,410470000000000.0,1000000US410470002002038,0.0,0.0,80103,0,108,44.9430237,-123.0410568,0,1,8006102038,80068,0,0,52149,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,53715.73,1853.87,1,,,61,80061,2,0,0,0,0,0,200,,0,0,1,0,0,0,1.2331423876611805,0.312,999999.0,27.981,2.829,2.064,2.631,19591.443,108,,,,
9237,9237,,Block 2047,0,25,PedestrianZones,2299578.449,144608.7799,10,0,0,0.0,0,0,0,,16126,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,1,0,20,59,25,208,0,88,64,0,696,0,0,1,12,0,21,785,56,55,0,0,0,9999,0,0,0,0,1,2047.0,410470000000000.0,1000000US410470002002047,0.0,0.0,80103,0,98,44.9396733,-123.0399123,0,3,8006702047,80068,0,0,52150,0.0,0.0,0,,,,0,0,0.0,0.0,0,15,0.0,2.95,416,0,0,0,1,173540.12,1672.26,1,,,67,80067,2,625,625,0,0,0,200,,0,0,1,0,0,0,3.9839294061893966,0.045,999999.0,34.786,2.643,2.667,3.892,24753.757,98,,,,
9238,9238,,Block 1026,0,25,PedestrianZones,2299933.454,145538.7702,10,0,0,0.0,0,0,0,,36967,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,1,0,0,0,0,0,0,200,0,0,10,0,0,0,2,0,59,299,0,0,0,0,0,9999,0,0,0,0,1,1026.0,410470000000000.0,1000000US410470002001026,0.0,0.0,80103,0,121,44.9481387,-123.0357862,0,3,8008501026,80068,0,0,52151,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,397831.25,3069.87,1,,,85,80085,2,302,302,0,0,0,200,,0,0,1,0,0,0,9.13294083555258,0.249,999999.0,13.208,1.746,2.246,3.919,10961.235,121,,,,
9239,9239,,Block 1023,0,25,PedestrianZones,2300088.722,145673.0772,10,0,0,0.0,0,0,0,,60761,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,15,7,0,0,0,0,38,0,0,0,10,0,28,78,0,9,0,0,0,9999,0,0,0,0,1,1023.0,410470000000000.0,1000000US410470002001023,0.0,0.19,80103,0,138,44.9493906,-123.0338729,0,3,8008501023,80068,0,0,52152,0.0,0.0,0,,,,0,0,1.55,0.37,0,0,0.0,0.0,0,0,0,0,1,653899.41,3624.58,1,,,85,80085,2,141,175,0,0,0,200,,0,0,1,0,34,88,15.011451679915885,0.107,999999.0,10.568,0.584,3.243,6.794,11111.79,138,,,,
9240,9240,,Block 1028,0,25,PedestrianZones,2300110.497,145527.8483,10,0,0,0.0,0,0,0,,7922,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,7,0,0,0,0,20,0,3,0,0,0,0,0,0,16,0,0,0,0,0,9999,0,0,0,0,1,1028.0,410470000000000.0,1000000US410470002001028,0.0,0.0,80103,0,138,44.9480905,-123.0335393,0,3,8008501028,80068,0,0,52153,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,85256.48,1679.08,1,,,85,80085,2,35,35,0,0,0,200,,0,0,1,0,0,0,1.957217810171767,0.04,999999.0,16.526,1.771,2.894,5.582,14149.429,138,,,,
9241,9241,,Block 2025,0,25,PedestrianZones,2299942.815,145162.5166,10,0,0,0.0,0,0,0,,17575,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,2025.0,410470000000000.0,1000000US410470002002025,0.0,0.0,80103,0,128,44.944757,-123.035518,0,1,8006502025,80068,0,0,52154,0.0,0.0,0,,,,0,0,0.0,0.0,0,15,0.0,2.27,1063,0,0,0,1,189140.47,1740.49,1,,,65,80065,2,0,0,0,0,0,200,,0,0,1,0,0,0,4.342063989947293,0.056,999999.0,45.509,2.595,2.741,3.901,31622.477,128,,,,
9242,9242,,Block 2026,0,25,PedestrianZones,2300070.301,145113.9652,10,0,0,0.0,0,0,0,,18114,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,42,0,0,0,0,0,9999,0,0,0,0,1,2026.0,410470000000000.0,1000000US410470002002026,0.0,0.07,80103,0,137,44.9443563,-123.033884,0,3,8006502026,80068,0,0,52155,0.0,0.0,0,,,,0,0,8.83,0.67,0,0,0.0,0.0,0,0,0,0,1,194941.1,1765.64,1,,,65,80065,2,53,57,0,0,0,200,,0,0,1,0,4,5,4.475227928886289,0.121,999999.0,42.206,2.186,2.632,3.849,29474.918,137,,,,
9243,9243,,Block 2050,0,25,PedestrianZones,2299832.665,144511.6486,10,0,0,0.0,0,0,0,,15633,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,11,90,0,4,0,17,4,0,18,0,0,0,0,0,0,173,0,0,0,0,0,9999,0,0,0,0,1,2050.0,410470000000000.0,1000000US410470002002050,0.0,0.01,80103,0,117,44.9388714,-123.0366542,0,3,8006702050,80068,0,0,52156,0.0,0.0,0,,,,0,0,96.5,0.5,0,15,0.0,2.73,71,0,0,0,1,168241.69,1646.55,1,,,67,80067,2,193,194,0,0,0,200,,0,0,1,0,1,1,3.862294436055076,0.127,999999.0,40.442,2.006,6.143,6.966,30341.114,117,,,,
9244,9244,,Block 3041,0,25,PedestrianZones,2299536.081,144500.3267,10,0,0,0.0,0,0,0,,16499,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,9999,0,0,0,0,1,3041.0,410470000000000.0,1000000US410470002003041,0.0,0.0,80103,0,92,44.9386858,-123.0404057,0,3,8007203041,80068,0,0,52157,0.0,0.0,0,,,,0,0,0.0,0.0,0,15,0.0,0.0,7,0,0,0,1,177562.24,1691.44,1,,,72,80072,2,134,134,0,0,0,200,,0,0,1,0,0,0,4.076264500375428,0.046,999999.0,35.35,2.678,2.928,4.475,25488.327,92,,,,
9258,9258,,Block 1026,0,25,PedestrianZones,2301203.997,146189.4019,10,0,0,0.0,0,0,0,,9410,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,9999,0,0,0,0,3,1026.0,410470000000000.0,1000000US410470003001026,0.0,0.81,80103,0,157,44.9543488,-123.01995,0,1,8009701026,80082,0,0,52195,0.0,0.0,0,,,,0,0,0.09,0.35,0,0,0.0,0.0,0,0,0,0,1,101263.27,1316.89,1,,,97,80097,1,7,36,0,0,0,300,,0,0,1,0,29,68,2.3246826761695383,0.112,999999.0,4.54,0.184,4.103,10.241,9460.178,157,,,,
9267,9267,,Block 1015,0,25,PedestrianZones,2301477.891,145995.9157,10,0,0,0.0,0,0,0,,14854,0,1,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,9999,0,0,0,0,4,1015.0,410470000000000.0,1000000US410470006001015,0.0,0.48,80103,0,137,44.9526852,-123.016404,0,3,8009801015,80082,0,0,52204,0.0,0.0,0,,,,0,0,0.5,0.47,0,0,0.0,0.0,0,0,0,0,1,159855.79,1702.43,1,,,98,80098,1,16,31,0,0,0,600,,0,0,1,0,15,39,3.66978068125405,0.268,999999.0,4.704,0.26,3.771,8.971,8752.163,137,,,,
9271,9271,,Block 3047,0,25,PedestrianZones,2299678.948,144124.3943,10,0,0,2.44,0,0,0,,64115,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,1,0,8,0,906,0,0,0,0,0,0,2,0,0,731,0,0,0,0,0,9999,0,0,0,0,1,3047.0,410470000000000.0,1000000US410470002003047,8.81,0.02,80135,0,102,44.9353447,-123.0384468,0,3,8007503047,80068,0,0,52216,0.0,2.44,3,LINEAR PARK,DEVELOPED,,0,0,52.33,0.83,0,0,0.0,0.0,0,0,0,0,1,689992.06,3963.77,1,,,75,80075,2,942,957,0,0,0,200,,0,0,1,0,15,28,15.84002405885473,0.141,999999.0,61.999,1.244,2.759,4.527,42576.59,102,,,,
9276,9276,,Block 3060,0,25,PedestrianZones,2299763.267,143829.8715,10,0,0,0.96,0,0,0,,50457,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,3060.0,410470000000000.0,1000000US410470002003060,0.0,0.0,80135,0,101,44.9327193,-123.0372618,0,1,8007603060,80068,0,0,52221,0.0,0.96,3,URBAN PARK,DEVELOPED,,0,0,0.0,0.0,0,0,0.0,3.41,0,0,0,0,1,543004.88,3284.43,1,,,76,80076,2,0,0,0,0,0,200,,0,0,1,0,0,0,12.465665753605077,0.167,999999.0,38.365,0.382,2.41,3.716,26931.908,101,,,,
9277,9277,,Block 3036,0,25,PedestrianZones,2300044.706,144304.8037,10,0,0,0.0,0,0,0,,14868,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80106,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9999,0,0,0,0,1,3036.0,410470000000000.0,1000000US410470002003036,0.0,0.0,80103,0,134,44.9370708,-123.0338866,0,3,8007903036,80068,0,0,52222,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,160005.84,1610.79,1,,,79,80079,2,3,3,0,0,0,200,,0,0,1,0,0,0,3.6732253887735538,0.184,999999.0,40.083,0.743,10.312,10.807,32569.08,134,,,,
9285,9285,,Block 3038,0,25,PedestrianZones,2299898.594,144315.0492,10,0,0,0.0,0,0,0,,14607,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,1,0,0,0,0,0,0,0,52,0,92,0,0,34,0,0,0,185,0,1,0,0,0,9999,0,0,0,0,1,3038.0,410470000000000.0,1000000US410470002003038,0.0,0.0,80103,0,128,44.9371217,-123.0357411,0,3,8007903038,80068,0,0,52236,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,157191.63,2425.34,1,,,79,80079,2,190,190,0,0,0,200,,0,0,1,0,0,0,3.608620114863019,0.0,999999.0,56.471,1.197,6.833,7.674,41052.42,128,,,,
9286,9286,,Block 2024,0,25,PedestrianZones,2299815.995,145210.1747,10,0,0,0.0,0,0,0,,17956,0,2,410470000000000.0,0,2,Salem,0,47,,0,1,1,1,1,9999,0,80064,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,46,0,0,77,0,0,0,242,0,9999,0,0,0,0,1,2024.0,410470000000000.0,1000000US410470002002024,0.0,0.0,80103,0,121,44.9451499,-123.0371432,0,3,8006402024,80068,0,0,52238,0.0,0.0,0,,,,0,0,0.0,0.0,0,15,0.0,3.41,30,0,0,0,1,193243.76,1758.72,1,,,64,80064,2,69,69,0,0,0,200,,0,0,1,0,0,0,4.436262272204775,0.048,999999.0,37.413,2.481,2.604,3.826,26392.912,121,,,,
9288,9288,,Block 1002,0,25,PedestrianZones,2302177.218,145936.2977,10,0,0,0.0,0,0,0,,27697,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9999,0,0,0,0,4,1002.0,410470000000000.0,1000000US410470006001002,0.0,0.88,80103,0,90,44.9523446,-123.0075218,0,1,8009901002,80377,0,0,52242,0.0,0.0,0,,,,0,0,0.06,0.44,0,0,0.0,0.0,0,0,0,0,1,298064.35,2910.52,1,,,99,80099,1,4,32,0,0,0,600,,0,0,1,0,28,69,6.842609987076378,0.195,999999.0,3.432,0.136,2.82,6.883,6601.37,90,,,,
9299,9299,,Block 1014,0,25,PedestrianZones,2301639.281,145931.7281,10,0,0,0.0,0,0,0,,13735,0,1,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9999,0,0,0,0,4,1014.0,410470000000000.0,1000000US410470006001014,0.0,0.95,80103,0,121,44.9521531,-123.0143343,0,1,8009801014,80082,0,0,52262,0.0,0.0,0,,,,0,0,0.02,0.42,0,0,0.0,0.0,0,0,0,0,1,147809.69,1641.04,1,,,98,80098,1,1,21,0,0,0,600,,0,0,1,0,20,44,3.39324067627652,0.122,999999.0,4.395,0.144,3.49,8.437,8212.619,121,,,,
9361,9361,,Block 3050,0,25,PedestrianZones,2299318.309,143952.1436,10,0,0,0.0,0,0,0,,15540,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,95,42,17,0,4,115,0,273,4,0,0,1,0,48,736,12,21,0,0,0,9999,0,0,0,0,1,3050.0,410470000000000.0,1000000US410470002003050,0.0,0.03,80135,0,79,44.9336933,-123.042945,0,3,8007103050,80068,0,0,52337,0.0,0.0,0,,,,0,0,33.6,0.87,0,0,0.0,0.0,0,0,0,0,1,167234.68,1633.63,1,,,71,80071,2,504,517,0,0,0,200,,0,0,1,0,13,20,3.8391766554105615,0.037,999999.0,32.549,0.487,2.74,5.416,24297.889,79,,,,
9363,9363,,Block 3049,0,25,PedestrianZones,2299450.087,143907.1204,10,0,0,0.0,0,0,0,,14194,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9999,0,0,0,0,1,3049.0,410470000000000.0,1000000US410470002003049,0.0,0.57,80135,0,85,44.9333256,-123.0412584,0,2,8007403049,80068,0,0,52339,0.0,0.0,0,,,,0,0,0.63,0.84,0,0,0.0,0.0,0,0,0,0,1,152749.15,1550.09,1,,,74,80074,2,12,28,0,0,0,200,,0,0,1,0,16,31,3.506634877532228,0.102,999999.0,33.26,0.407,2.596,4.995,24483.403,85,,,,
9376,9376,,Block 3048,0,25,PedestrianZones,2299574.547,143856.3941,10,0,0,0.0,0,0,0,,14731,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9999,0,0,0,0,1,3048.0,410470000000000.0,1000000US410470002003048,0.0,0.72,80135,0,93,44.9329046,-123.0396621,0,1,8007403048,80068,0,0,52352,0.0,0.0,0,,,,0,0,0.33,0.87,0,0,0.0,0.0,0,0,0,0,1,158527.57,1619.15,1,,,74,80074,2,5,18,0,0,0,200,,0,0,1,0,13,24,3.639288927522809,0.137,999999.0,37.829,0.435,2.32,4.768,27261.64,93,,,,
9379,9379,,Block 3039,0,25,PedestrianZones,2299788.967,144401.7043,10,0,0,0.0,0,0,0,,16308,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,1,0,0,20,0,27,0,45,2,0,14,0,0,0,11,0,0,106,13,0,0,0,0,9999,0,0,0,0,1,3039.0,410470000000000.0,1000000US410470002003039,0.0,0.14,80103,0,113,44.9378702,-123.0371639,0,3,8007203039,80068,0,0,52355,0.0,0.0,0,,,,0,0,4.61,0.75,0,15,0.0,0.0,50,0,0,0,1,175503.81,1677.9,1,,,72,80072,2,166,193,0,0,0,200,,0,0,1,0,27,50,4.02900953473737,0.033,999999.0,49.992,1.863,6.061,6.933,36431.752,113,,,,
9380,9380,,Block 3053,0,25,PedestrianZones,2299855.855,144132.9987,10,0,0,0.49,0,0,0,,43189,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,70,75,0,0,0,0,0,0,0,0,68,0,0,0,0,0,9999,0,0,0,0,1,3053.0,410470000000000.0,1000000US410470002003053,157.36,0.35,80135,0,116,44.9354721,-123.0362099,0,3,8007903053,80068,0,0,52356,0.0,0.49,3,LINEAR PARK,DEVELOPED,,0,0,1.1,0.6,0,0,0.0,0.0,0,0,0,0,1,464791.91,3202.47,1,,,79,80079,2,113,175,0,0,0,200,,0,0,1,0,62,118,10.670144707138128,0.117,999999.0,59.018,0.592,2.558,3.436,39970.71,116,,,,
9381,9381,,Block 3052,0,25,PedestrianZones,2299863.897,143940.1493,10,0,0,2.8,0,0,0,,36028,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,165,0,0,0,0,0,9999,0,0,0,0,1,3052.0,410470000000000.0,1000000US410470002003052,0.0,0.0,80135,0,103,44.9337397,-123.0360314,0,3,8007603052,80068,0,0,52357,0.0,2.8,3,LINEAR PARK,DEVELOPED,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,387729.76,2708.68,1,,,76,80076,2,134,134,0,0,0,200,,0,0,1,0,0,0,8.901042550274274,0.067,999999.0,54.274,0.398,2.669,3.837,37190.934,103,,,,
9382,9382,,Block 3037,0,25,PedestrianZones,2299989.991,144240.8862,10,0,0,0.0,0,0,0,,22952,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,3037.0,410470000000000.0,1000000US410470002003037,0.0,1.0,80103,0,125,44.9364804,-123.0345541,0,1,8007903037,80068,0,0,52358,0.0,0.0,0,,,,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,247001.06,2877.55,1,,,79,80079,2,0,1,0,0,0,200,,0,0,1,0,1,1,5.670359177259349,0.184,999999.0,40.083,0.743,10.312,10.807,32569.08,125,,,,
9383,9383,,Block 3031,0,25,PedestrianZones,2300291.224,144461.3826,10,0,0,0.0,0,0,0,,62942,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80106,0,0,1,0,0,0,0,0,0,737,0,0,1147,0,0,0,2,0,1,1465,0,26,0,0,0,9999,0,0,0,0,1,3031.0,410470000000000.0,1000000US410470002003031,0.97,0.0,80103,0,128,44.9385487,-123.0308269,0,3,8008003031,80068,0,0,52359,0.0,11.87,3,NEIGHBORHOOD PARK,,,0,0,330.5,1.0,0,6,0.8,2.73,175,0,0,0,1,677368.08,3988.08,1,,,80,80080,2,661,663,0,0,0,200,,0,0,1,0,2,2,15.550217733250465,0.061,999999.0,58.144,1.075,7.226,9.047,43001.947,128,,,,
9384,9384,,Block 3032,0,25,PedestrianZones,2300086.917,144409.5718,10,0,0,0.0,0,0,0,,16397,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,16,0,0,0,0,0,9999,0,0,0,0,1,3032.0,410470000000000.0,1000000US410470002003032,0.0,0.0,80103,0,143,44.9380251,-123.0333937,0,3,8007903032,80068,0,0,52360,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,176458.62,1686.79,1,,,79,80079,2,11,11,0,0,0,200,,0,0,1,0,0,0,4.050928892917253,0.047,999999.0,55.288,0.95,5.986,7.141,39954.518,143,,,,
9385,9385,,Block 2054,0,25,PedestrianZones,2300180.933,144647.5796,10,0,0,0.0,0,0,0,,18459,0,2,410470000000000.0,0,2,Salem,0,47,,0,1,1,1,1,9999,0,80106,0,0,0,0,0,0,0,33,0,5,7,0,4,0,0,0,6,0,0,68,0,0,0,0,0,9999,0,0,0,0,1,2054.0,410470000000000.0,1000000US410470002002054,0.0,0.0,80103,0,130,44.9401924,-123.0322976,0,3,8006802054,80068,0,0,52361,0.0,0.0,0,,,,0,0,0.0,0.0,0,15,1.5,0.0,63,0,0,0,1,198651.0,1783.97,1,,,68,80068,2,57,57,0,0,0,200,,0,0,1,0,0,0,4.560395427797621,0.039,999999.0,61.369,2.424,6.677,7.83,44287.228,130,,,,
9386,9386,,Block 3061,0,25,PedestrianZones,2299938.308,143707.7065,10,0,0,0.0,0,0,0,,10920,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,37,0,0,0,0,0,9999,0,0,0,0,1,3061.0,410470000000000.0,1000000US410470002003061,0.0,0.0,80135,0,118,44.9316699,-123.0349967,0,3,8007603061,80068,0,0,52362,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,117522.06,1494.42,1,,,76,80076,2,41,41,0,0,0,200,,0,0,1,0,0,0,2.6979329376375443,0.096,999999.0,37.061,0.327,2.264,3.555,25994.229,118,,,,
9387,9387,,Block 3054,0,25,PedestrianZones,2299978.472,144091.3755,10,0,0,0.0,0,0,0,,11422,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,3054.0,410470000000000.0,1000000US410470002003054,0.0,1.0,80103,0,117,44.9351323,-123.0346406,0,1,8007903054,80068,0,0,52363,0.0,0.0,0,,,,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,122916.93,1426.83,1,,,79,80079,2,0,2,0,0,0,200,,0,0,1,0,60,60,2.8217819653664664,0.165,999999.0,49.55,0.017,9.164,9.814,37992.748,117,,,,
